"latitude","longitude","date"
42.4829,-110.5979,"9/14/2002"
42.4914,-110.9967,"4/20/2003"
44.49817,-109.6824,"5/15/1978"
44.50132,-110.0042,"7/24/1997"
44.45584,-109.7935,"11/2/1997"
44.48134,-109.5113,"7/14/2000"
NA,NA,""
NA,NA,""
36.9934,-104.4801,"1/23/2005"
39.29056,-119.6564,"9/15/1980"
40.52737,-118.1806,"2/15/2005"
37.8583,-118.325,"10/15/2004"
39.00056,-119.8458,"9/15/1984"
44.49817,-109.6429,"7/20/2000"
46.79165,-110.4165,"7/19/2002"
46.79165,-110.4165,"7/19/2002"
NA,NA,""
NA,NA,""
NA,NA,""
41.2,-110.5,"11/15/2005"
35.74875,-82.26195,"3/15/1988"
45.31278,-109.6449,"12/15/1971"
34.60905,-88.19894,"1/5/2006"
37.46041,-92.63587,"4/14/2018"
NA,NA,""
44.16985,-85.63835,"10/1/2000"
NA,NA,""
NA,NA,""
42.6688,-71.9023,"12/17/1977"
32.895,-93.45,"11/12/1971"
36.8817,-84.0821,"11/14/2010"
39.3985,-94.4955,"12/17/2014"
40.7219,-85.5045,"7/1/1990"
40.65639,-89.04518,"9/24/2009"
44.91666,-116.0833,"8/16/1969"
32.89526,-83.06994,"11/28/2009"
42.55576,-96.47562,"6/1/1970"
42.50817,-96.40213,"8/9/1997"
45.08334,-115.75,"8/24/1973"
44.58335,-116.0834,"2/17/1979"
44.9166,-116.4873,"10/20/1979"
NA,NA,""
44.75,-115.9167,"7/7/1981"
45.08334,-115.75,"10/25/1985"
NA,NA,""
44.41666,-115.5833,"10/1/1996"
45.16792,-115.8405,"6/27/2006"
44.95277,-116.0542,"7/1/2007"
44.64824,-115.6803,"6/25/2017"
44.66862,-116.1155,"11/21/2018"
39.8595,-94.54,"2/10/2015"
32.45763,-93.36627,"7/14/1976"
32.4197,-93.4386,"6/15/1979"
42.01496,-71.58914,"5/15/2008"
42.54334,-71.80123,"11/8/2010"
NA,NA,""
42.08363,-71.83971,"5/9/2016"
NA,NA,""
43.6676,-70.6235,"2/27/2016"
43.2045,-70.81187,"2/14/2017"
44.50587,-85.51546,"10/21/2000"
44.45835,-85.6667,"9/25/2008"
NA,NA,""
37.46392,-92.52242,"10/5/2020"
34.735,-88.26655,"2/16/2013"
35.75278,-82.22121,"8/21/2011"
34.48287,-84.5136,"8/1/2007"
31.46641,-81.64665,"11/23/2008"
34.66029,-85.39171,"11/1/1974"
32.80865,-84.25755,"7/15/2004"
34.84161,-83.94456,"5/15/1994"
32.96854,-85.02602,"11/4/1960"
31.8792,-81.88475,"6/15/1982"
32.0321,-84.43484,"6/15/1986"
34.6423,-83.4192,"6/15/1978"
NA,NA,""
31.71434,-84.60457,"11/24/2011"
34.74775,-83.48067,"5/23/1998"
33.9844,-85.3582,"10/1/1984"
34.39965,-84.383,"10/15/2007"
NA,NA,""
34.05198,-85.16238,"7/15/2012"
33.95003,-85.35133,"5/10/2013"
34.94325,-83.18237,"2/22/2009"
34.8804,-83.31311,"11/8/2014"
33.4119,-82.13665,"6/15/1965"
33.3646,-82.24471,"12/1/1979"
32.0538,-85.0409,"8/30/2000"
31.9621,-81.88995,"6/15/1995"
NA,NA,""
34.6527,-84.0354,"7/3/2005"
34.66005,-85.4034,"8/4/1998"
34.77525,-85.3297,"10/7/2003"
34.69895,-85.34145,"1/16/2007"
34.62689,-85.42266,"9/28/2011"
34.64145,-83.80404,"7/1/1980"
34.78035,-83.78375,"10/20/1990"
34.7673,-83.77811,"5/15/1993"
34.672,-83.714,"11/25/1999"
34.7064,-83.8329,"6/15/2005"
34.68319,-83.69085,"7/14/2005"
34.66255,-83.76585,"11/25/2005"
NA,NA,""
34.70107,-83.6746,"3/15/2009"
34.66467,-83.71705,"3/30/2009"
34.03528,-84.83903,"5/15/2004"
34.8155,-84.58501,"10/15/2001"
32.2462,-84.08932,"6/7/1978"
31.55762,-81.47213,"9/19/1987"
33.89761,-82.4975,"10/15/1979"
32.0391,-81.436,"11/12/1998"
31.43265,-84.1293,"7/11/1992"
31.0614,-83.07575,"7/26/2006"
NA,NA,""
33.09184,-83.69681,"11/5/2013"
33.46372,-83.61285,"6/15/1986"
33.26885,-85.12705,"1/31/2005"
33.81461,-85.15337,"12/18/2006"
34.36153,-83.87177,"6/15/1976"
34.71425,-83.62215,"2/15/2007"
33.97005,-84.20175,"4/30/1974"
34.4447,-83.59509,"8/13/1999"
34.70157,-83.45181,"5/9/2012"
34.37537,-83.77232,"12/31/2006"
33.81871,-85.10207,"12/3/2016"
31.62608,-84.16016,"5/30/2012"
31.9853,-81.61756,"7/15/2004"
31.82345,-81.73075,"10/15/1998"
NA,NA,""
NA,NA,""
34.8983,-84.6216,"4/21/2005"
34.8243,-84.72352,"1/12/2010"
33.80785,-84.78979,"6/16/2006"
33.796,-84.79601,"6/21/2006"
33.81283,-84.80283,"7/5/2006"
33.81029,-84.97515,"2/27/2007"
34.06787,-84.79704,"8/27/2011"
33.94979,-84.82338,"10/19/2011"
NA,NA,""
33.91604,-85.01929,"1/30/2015"
31.08925,-81.41267,"7/4/1963"
34.81182,-84.3453,"1/5/2014"
33.70037,-84.53352,"9/1/1961"
34.4826,-85.10299,"8/15/2005"
33.49565,-84.5317,"7/17/2009"
32.34705,-82.2464,"11/23/1982"
34.06705,-82.86789,"6/1/2000"
32.13781,-81.34159,"3/24/2007"
34,-85,"6/15/1974"
31.30062,-84.02254,"7/30/1977"
32.30676,-83.16122,"6/11/1986"
30.79456,-84.78122,"3/11/2011"
34.42654,-85.31646,"9/8/2007"
31.85605,-83.57655,"8/25/2011"
33.48295,-84.7681,"8/29/2006"
NA,NA,""
33.2706,-84.73555,"10/13/2007"
34.72292,-85.54543,"4/15/2022"
32.39858,-82.30919,"9/12/1986"
32.38575,-82.24886,"4/1/2004"
32.74985,-82.24796,"9/25/2006"
34.70435,-84.2269,"9/15/1985"
33.37111,-84.508,"12/15/2018"
34.17521,-85.18678,"10/10/2005"
NA,NA,""
34.17769,-85.19659,"6/20/2011"
31.18562,-83.66153,"8/15/2009"
34.0474,-84.68864,"5/8/1999"
30.83105,-82.6386,"10/7/2009"
33.32442,-84.2532,"7/15/1984"
34.36725,-84.57616,"9/1/1987"
NA,NA,""
31.98125,-80.89485,"1/2/1976"
33.5388,-84.869,"10/26/2003"
33.34677,-83.90588,"10/22/2004"
32.5754,-81.78378,"12/20/2019"
31.2439,-82.1341,"10/11/1986"
32.86288,-83.55708,"7/15/1957"
31.24842,-83.13654,"10/8/1976"
34.1226,-84.7038,"5/20/1999"
34.1088,-84.6971,"6/16/1999"
34.1318,-84.73846,"9/1/2006"
NA,NA,""
31.08012,-83.16414,"6/15/2000"
31.17384,-83.26071,"7/2/2008"
30.67,-83.412,"6/10/2002"
34.28745,-84.59345,"11/3/1993"
34.1962,-84.50055,"10/2/2003"
NA,NA,""
34.31955,-84.48006,"6/28/2009"
34.17351,-84.46456,"12/17/2022"
31.2137,-82.77173,"8/12/2003"
NA,NA,""
41.47445,-91.74585,"11/15/2006"
41.52387,-93.4371,"11/13/1982"
42.23576,-94.91264,"7/31/2013"
41.48453,-96.01464,"12/12/1999"
NA,NA,""
41.02174,-92.73979,"1/14/1976"
41.3675,-92.9008,"10/24/2000"
41.461,-94.045,"11/22/2007"
40.4415,-91.4261,"2/15/1985"
NA,NA,""
41.76292,-91.59415,"7/1/1973"
NA,NA,""
NA,NA,""
40.995,-91.75205,"10/28/1975"
41.7822,-91.57033,"4/15/2010"
NA,NA,""
NA,NA,""
41.62183,-93.63804,"2/15/2000"
41.65225,-90.59601,"2/4/1981"
41.76392,-90.55585,"7/4/1989"
NA,NA,""
NA,NA,""
43.32922,-92.06343,"10/24/2010"
31.30952,-82.74675,"11/15/2007"
31.35289,-83.08486,"11/9/2011"
NA,NA,""
42.0152,-94.3677,"7/15/1983"
40.66972,-95.68422,"6/30/2013"
42.73854,-93.22192,"9/1/2001"
43.17215,-92.76577,"8/1/1977"
42.7525,-91.8043,"11/30/1970"
43.47104,-95.12505,"2/4/2013"
40.8348,-93.85965,"9/15/1991"
43.078,-91.3867,"8/15/1970"
43.19481,-92.15997,"6/15/2017"
42.28422,-91.68192,"9/12/2004"
42.10722,-94.01338,"7/23/2013"
NA,NA,""
42.03477,-93.92304,"4/4/2014"
42.51633,-91.96428,"8/15/2013"
43.00499,-91.17154,"9/27/1970"
41.59377,-93.974,"11/15/1978"
NA,NA,""
40.59604,-93.77783,"6/14/2000"
40.8348,-93.85965,"5/28/2008"
42.4104,-90.66615,"11/7/2007"
42.55997,-90.76557,"8/31/2011"
42.50969,-90.84215,"9/21/2012"
42.33531,-90.93558,"11/30/2015"
45.8618,-91.75641,"10/7/2006"
42.47806,-93.82007,"11/25/2000"
42.9074,-94.3841,"9/1/1977"
42.8674,-94.356,"9/12/1978"
42.72063,-94.22206,"4/2/2001"
42.6766,-94.20245,"2/15/2011"
47.6835,-116.211,"8/1/1981"
42.79166,-116.25,"6/15/1963"
42.10072,-112.2149,"6/17/2017"
43.61015,-111.4418,"4/12/2008"
NA,NA,""
47.70965,-116.9266,"12/3/1988"
46.2404,-115.2088,"9/14/1974"
43.71597,-115.3929,"10/29/2021"
44.25028,-114.7503,"10/1/1975"
NA,NA,""
44.2548,-112.6467,"8/19/1997"
NA,NA,""
NA,NA,""
NA,NA,""
43.41005,-111.7899,"11/4/2006"
43.4082,-114.8281,"8/20/1988"
42.21834,-114.2634,"8/9/2007"
44.0925,-112.455,"5/9/2005"
44.0555,-112.9954,"7/15/2007"
44.41131,-112.2873,"10/20/2015"
46.94,-115.586,"9/3/2001"
NA,NA,""
46.75905,-115.8545,"11/8/2021"
NA,NA,""
44.14765,-114.9221,"9/1/2001"
43.79615,-113.8441,"8/1/2004"
44.62801,-115.2019,"6/6/2013"
46.19614,-141.006,"12/4/2013"
45.62681,-115.9501,"7/19/2019"
NA,NA,""
NA,NA,""
47.85001,-116.6079,"10/6/2005"
47.96905,-116.5499,"5/15/2008"
47.61947,-116.9945,"6/15/2010"
NA,NA,""
NA,NA,""
46.8102,-116.8368,"7/1/2005"
46.97822,-116.923,"2/15/2011"
46.75473,-116.4292,"10/9/2020"
NA,NA,""
NA,NA,""
44.9625,-114.655,"8/1/2000"
45.2704,-113.8186,"10/15/2014"
43.86739,-111.8617,"6/25/2015"
45.9978,-116.9156,"6/15/1974"
NA,NA,""
47.509,-115.9965,"5/30/1996"
NA,NA,""
47.02242,-116.0518,"8/7/2006"
47.61893,-116.2617,"8/10/2011"
47.19253,-116.0776,"7/13/2019"
47.23444,-115.6292,"8/8/2020"
47.5405,-115.947,"11/1/2021"
47.95614,-116.7787,"7/29/1967"
44.14555,-115.3106,"6/19/2004"
NA,NA,""
47.0615,-116.322,"10/1/1972"
NA,NA,""
NA,NA,""
42.1846,-89.022,"10/22/1994"
41.40762,-87.60593,"10/10/2009"
41.6,-90.1,"11/15/1986"
NA,NA,""
38.33912,-89.35323,"5/18/2000"
40.9474,-90.4429,"1/12/2015"
38.37945,-87.79079,"10/19/2010"
38.354,-87.8572,"10/23/2013"
40.1527,-87.7424,"10/1/2005"
40.09169,-87.71541,"11/12/2015"
NA,NA,""
NA,NA,""
38.27372,-89.21439,"11/12/2013"
37.9308,-88.362,"10/11/2015"
41.7584,-90.0795,"4/7/2000"
41.7798,-89.689,"12/22/2004"
41.73534,-90.22054,"1/23/2012"
41.72264,-89.80784,"5/12/2014"
41.71918,-89.91718,"2/14/2018"
41.34693,-88.23882,"1/22/2017"
37.846,-89.0111,"8/15/1968"
37.72735,-88.9487,"12/31/1977"
37.61095,-88.9319,"7/28/2006"
44.85,-116.4,"10/31/1990"
44.45853,-116.2853,"10/7/2009"
42.5149,-111.1241,"9/11/1982"
42.5149,-111.1241,"9/4/1983"
42.35635,-111.5212,"6/21/2003"
47.23455,-116.7369,"10/15/2020"
44.28265,-115.8714,"6/13/2009"
44.35978,-115.8596,"11/1/2009"
48.1143,-116.0558,"10/18/1969"
48.43443,-116.667,"3/15/1976"
48.6334,-116.934,"10/28/1980"
48.255,-116.1475,"8/15/1985"
48.49805,-116.4171,"10/31/1993"
NA,NA,""
48.25206,-116.0969,"12/31/2000"
48.15585,-116.1842,"2/10/2006"
48.33,-116.71,"8/19/2008"
48.74915,-116.8415,"11/2/2013"
48.43676,-116.9137,"10/24/2014"
48.1964,-116.99,"12/26/2015"
NA,NA,""
48.75694,-116.7338,"8/5/2017"
48.45359,-116.6339,"9/22/2017"
48.73665,-116.8596,"10/7/2017"
48.22407,-116.8768,"2/15/2020"
42.21,-89.85,"10/26/2003"
39.2372,-88.61966,"9/28/1998"
40.25679,-90.59952,"1/9/2000"
41.55965,-90.40675,"9/1/1969"
38.09052,-90.06338,"6/8/1973"
41.2285,-89.3211,"11/29/1986"
37.289,-88.9963,"10/2/1999"
37.52127,-88.65912,"9/22/2007"
39.607,-90.64,"11/16/2007"
39.8352,-88.47835,"1/2/2015"
38.04813,-89.30435,"12/6/1975"
40.82944,-89.73378,"10/27/2007"
40.82944,-89.73378,"5/5/2010"
40.8365,-89.599,"8/14/2011"
38.0985,-89.4205,"10/15/2007"
37.1142,-89.1979,"11/27/2004"
37.63,-88.55,"11/18/2005"
37.61404,-88.50061,"5/29/2006"
NA,NA,""
39.7721,-89.4691,"9/18/1976"
39.65749,-89.56981,"8/1/1978"
39.853,-89.5,"12/15/1995"
39.84874,-89.55229,"10/12/1996"
39.66676,-89.68079,"6/15/2011"
40,-90,"6/16/2011"
39.6395,-89.66525,"6/23/2011"
39.62,-89.6845,"6/28/2011"
39.83627,-89.65926,"7/16/2011"
39.73333,-89.61281,"10/4/2012"
39.75318,-89.56226,"9/16/2017"
40.1348,-90.6757,"11/18/2010"
NA,NA,""
39.50655,-88.70795,"12/30/2014"
38.51689,-90.16501,"11/16/1991"
38.43189,-89.87113,"6/29/1996"
38.4326,-89.79143,"1/27/2016"
38.4335,-89.7915,"1/27/2016"
40.61,-89.585,"10/6/2005"
40.67577,-89.60034,"2/26/2013"
40.67855,-89.49032,"10/3/2016"
37.56937,-89.36241,"10/29/2013"
37.56937,-89.36241,"11/12/2013"
37.4351,-89.30203,"11/21/2015"
41.96925,-89.38184,"10/2/1965"
39.75616,-88.62624,"10/9/1999"
42.18476,-88.29926,"9/13/2008"
40.316,-90.459,"9/11/2004"
NA,NA,""
41.02524,-89.45454,"8/16/2016"
38.4975,-88.9094,"9/15/1972"
40.82546,-88.50196,"10/22/1977"
38.71682,-87.68468,"12/19/2011"
38.76417,-87.60555,"1/24/2017"
41.86395,-89.34285,"6/14/2003"
40.14471,-89.41959,"10/30/2004"
39.8732,-88.9813,"11/8/1980"
39.781,-88.867,"10/5/2006"
NA,NA,""
39.115,-89.952,"5/1/1978"
NA,NA,""
39.37753,-90.04582,"11/20/1993"
39.06,-89.98351,"7/4/1994"
39.26776,-89.48787,"11/8/2008"
NA,NA,""
NA,NA,""
NA,NA,""
39.30525,-90.0933,"5/14/2014"
39.34657,-90.1173,"5/14/2014"
39.2038,-89.9758,"12/27/2014"
39.3047,-90.0775,"1/22/2015"
39.4383,-89.86021,"1/20/2017"
38.74784,-90.14547,"9/4/1972"
38.809,-89.918,"6/6/1973"
38.74784,-90.14547,"9/26/1977"
NA,NA,""
38.7774,-90.012,"10/21/1978"
38.72226,-89.80125,"12/24/1980"
38.92241,-90.16171,"7/8/2004"
38.4763,-89.54485,"6/8/2006"
NA,NA,""
38.9951,-90.1451,"4/8/2009"
38.90123,-89.80123,"12/18/2009"
NA,NA,""
NA,NA,""
38.66736,-89.87602,"1/20/2017"
38.96846,-89.72024,"1/25/2017"
38.74625,-89.8774,"8/19/2017"
38.68707,-89.09732,"10/14/1989"
37.228,-88.7476,"11/26/2008"
NA,NA,""
37.2276,-88.7584,"5/3/2011"
40.45428,-90.78947,"7/15/2009"
40.45273,-90.79664,"8/9/2012"
40.55179,-90.7771,"3/23/2013"
42.1838,-88.30026,"1/22/2017"
42.38553,-88.35001,"1/9/2021"
39.06,-89.558,"9/14/1992"
NA,NA,""
NA,NA,""
39.74652,-90.17844,"1/11/1986"
39.6548,-90.18651,"11/19/2005"
39.57463,-90.24173,"7/22/2006"
39.53747,-90.17564,"8/26/2006"
41.90703,-89.41539,"2/28/2010"
42.17577,-88.09506,"5/13/2008"
40.98073,-90.18332,"6/9/1973"
41.16124,-87.58124,"5/13/1973"
37.34339,-88.71672,"10/15/1989"
39.02775,-90.4049,"10/11/1997"
38.94564,-87.97622,"5/6/2000"
40.34057,-87.47077,"9/6/2003"
41.30412,-89.9595,"9/15/1999"
NA,NA,""
37.5,-88.3461,"8/16/2001"
40.4664,-91.0007,"11/15/2000"
40.3752,-91.3883,"5/16/2001"
NA,NA,""
37.60075,-88.38197,"4/15/2011"
37.44508,-88.36589,"6/13/2021"
40.8139,-91.0863,"11/26/2004"
40.9452,-90.9009,"5/3/2008"
40.9119,-90.928,"5/12/2014"
37.68393,-89.48825,"10/11/1975"
37.78048,-89.45728,"4/2/1978"
37.68485,-89.49155,"4/21/1978"
37.745,-89.3595,"11/15/1980"
37.71917,-89.48784,"3/5/2011"
37.71917,-89.48784,"3/6/2012"
37.61335,-89.15173,"3/1/2013"
37.63264,-89.17177,"5/14/2014"
37.85126,-89.23383,"11/2/2015"
37.59461,-86.13757,"10/12/2020"
38.18881,-88.83003,"10/2/2010"
38.32304,-88.96978,"7/21/2020"
39.02341,-90.40184,"5/23/2008"
42.075,-88.53872,"11/17/1984"
42.1551,-88.2886,"2/3/2011"
41.207,-88.01345,"7/2/2011"
41.625,-88.4375,"6/21/2006"
41.61575,-88.4586,"1/5/2012"
41.12409,-90.16382,"9/5/2014"
41.295,-88.595,"7/23/1983"
41.26155,-89.03049,"7/6/1985"
41.30374,-88.95451,"1/1/1986"
41.42741,-88.71402,"7/11/1987"
41.29663,-88.60814,"2/24/2011"
41.42396,-88.71103,"7/18/2011"
41.4209,-88.706,"10/20/2011"
NA,NA,""
41.29077,-88.66103,"11/9/2012"
41.3224,-88.92,"10/10/2014"
41.29601,-88.60679,"8/12/2015"
NA,NA,""
41.33,-88.55,"6/9/1979"
38.3778,-88.07554,"3/15/2000"
NA,NA,""
39.8213,-88.1676,"11/7/1964"
39.09109,-87.80624,"1/6/2007"
38.567,-89.341,"10/27/2007"
39.40458,-87.7313,"1/16/2013"
39.5075,-89.3469,"5/5/2008"
40.04505,-90.1498,"11/14/2004"
40.06831,-90.15218,"11/27/2021"
40.26916,-88.1033,"10/11/1975"
39.5075,-89.3469,"9/28/2008"
NA,NA,""
NA,NA,""
41.9586,-87.8574,"8/15/1967"
42.1295,-88.1577,"9/28/1968"
41.53346,-87.75156,"8/14/2010"
41.63243,-87.76622,"11/2/2010"
41.84136,-87.83285,"11/16/2010"
41.63243,-87.76622,"9/7/2011"
41.63039,-87.86476,"5/29/2012"
41.53346,-87.75156,"12/20/2012"
41.4811,-87.5321,"5/12/2014"
41.63289,-87.79683,"5/14/2014"
41.7173,-87.8617,"7/11/2014"
41.7627,-87.7714,"1/19/2015"
41.53887,-87.62597,"3/14/2016"
41.67433,-87.84415,"1/22/2017"
38.893,-87.869,"3/20/2014"
38.87531,-87.90503,"5/12/2014"
40.19732,-88.724,"6/27/2009"
41.89011,-88.18031,"1/4/2011"
38.98,-89.136,"12/15/1975"
39,-89,"9/26/1998"
37.91,-88.929,"8/17/1979"
37.92017,-88.98228,"8/6/2009"
38.1038,-88.99181,"5/14/2012"
37.88755,-88.98393,"11/24/2013"
40.61182,-90.01651,"7/12/1969"
40.62288,-89.99328,"8/9/1969"
40.5332,-90.0594,"4/12/1980"
40.59904,-89.88347,"1/12/1985"
40.48724,-90.19624,"7/3/1999"
40.625,-90.3832,"7/15/2005"
40.5634,-89.95824,"12/27/2008"
40.63281,-89.99568,"9/15/2009"
40.63267,-90.28404,"1/5/2010"
40.5658,-90.0055,"10/17/2010"
41.3368,-88.562,"6/2/2005"
41.3368,-88.562,"6/10/2005"
41.33018,-88.53889,"6/24/2009"
38.92993,-90.53175,"5/4/1968"
38.946,-89.582,"10/16/2006"
39.93521,-89.88871,"10/29/1972"
NA,NA,""
NA,NA,""
38.01,-87.3203,"8/16/1937"
NA,NA,""
NA,NA,""
40.38335,-87.0796,"7/10/2010"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
39.365,-85.8486,"1/23/2005"
38.73725,-85.84489,"10/20/1992"
37.83837,-87.13843,"9/20/2008"
NA,NA,""
38.1579,-87.41805,"7/2/2006"
38.6899,-86.25349,"8/1/1997"
39.4862,-86.161,"6/12/1999"
38.43235,-86.19055,"5/30/2006"
38.71342,-86.04386,"6/12/2020"
39.91682,-90.95499,"6/22/2013"
37.18404,-89.36896,"10/10/2011"
37.18404,-89.36896,"8/2/2011"
38.9241,-89.53419,"12/8/2011"
39.2949,-90.608,"5/15/1998"
39.72848,-86.93636,"8/1/2006"
41.062,-86.5945,"1/22/2005"
NA,NA,""
39.8679,-87.23335,"10/1/1997"
NA,NA,""
NA,NA,""
39.9347,-87.08955,"7/1/2009"
38.63472,-86.79333,"8/26/2018"
NA,NA,""
NA,NA,""
41.3382,-85.7037,"10/11/2003"
39.38,-86.11,"5/11/2002"
NA,NA,""
NA,NA,""
NA,NA,""
39.3579,-85.61,"1/21/2005"
NA,NA,""
39.01166,-86.57665,"11/1/1979"
NA,NA,""
39.32117,-86.46065,"11/30/1988"
NA,NA,""
39.04744,-86.38894,"10/1/2006"
NA,NA,""
39.02502,-86.49139,"10/22/2009"
39.3804,-86.4324,"7/9/2011"
NA,NA,""
NA,NA,""
38.12318,-86.64338,"6/15/1981"
40.9847,-86.911,"1/26/2005"
39.74356,-86.81714,"12/1/2008"
40.8179,-85.3532,"11/1/1997"
39.98705,-85.3149,"10/1/1975"
NA,NA,""
40.0403,-86.1084,"7/10/1973"
40.54919,-85.69739,"7/15/1975"
NA,NA,""
NA,NA,""
NA,NA,""
39.45697,-85.5481,"6/15/1977"
39.06565,-85.01295,"8/1/1982"
38.4191,-86.23506,"6/12/2004"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
38.176,-95.3465,"4/17/2017"
NA,NA,""
39.2152,-86.05825,"7/6/2006"
NA,NA,""
39.2065,-86.22125,"5/1/2012"
39.17909,-86.3356,"8/8/2015"
39.24841,-86.33011,"5/9/2020"
39.17295,-84.971,"8/1/1984"
38.39027,-85.95914,"10/5/2010"
NA,NA,""
40.18,-86.1512,"9/8/1973"
38.02847,-85.57882,"7/15/2001"
NA,NA,""
40.74765,-85.57069,"7/1/2002"
37.3444,-97.1953,"11/15/2003"
39.072,-95.747,"7/8/1978"
37.64103,-97.40294,"11/15/1975"
39.1062,-99.26195,"11/14/2014"
39.1463,-96.8223,"1/18/2001"
38.1814,-97.56185,"4/15/2009"
37.56279,-98.42924,"6/29/2012"
39.7273,-97.34005,"5/5/2011"
38.76635,-95.70296,"8/15/1984"
37.44208,-95.35479,"10/1/1975"
38.62563,-96.44296,"8/10/2009"
37.192,-95.7455,"11/25/1977"
39.30595,-98.2833,"8/31/2017"
38.53062,-89.89167,"11/4/1994"
38.19744,-97.41755,"3/29/2014"
38.6234,-94.6837,"10/15/1998"
NA,NA,""
39.14519,-96.35309,"7/15/2011"
38.37558,-97.58336,"5/5/2012"
37.52947,-97.60829,"7/10/1978"
37.7715,-97.424,"5/24/1998"
37.40504,-97.4572,"4/1/2011"
39.06381,-95.74633,"4/26/2005"
37.0581,-97.3374,"1/27/2005"
39.3716,-94.9,"1/8/2005"
37.0504,-95.0802,"2/23/1978"
37.641,-98.12825,"10/14/2000"
38.5735,-94.477,"7/15/2013"
39.1441,-95.488,"2/26/2005"
39.33292,-95.84024,"1/1/1960"
39.1489,-96.9614,"7/20/1980"
38.9142,-95.2577,"1/26/2005"
38.3908,-95.6491,"11/9/1974"
37.274,-94.93115,"6/16/1995"
37.81005,-94.72448,"5/1/1996"
37.75972,-87.96917,"11/15/1996"
36.82806,-88.15556,"10/15/1996"
37.41098,-85.26247,"8/17/1978"
36.68937,-86.45915,"8/15/2007"
38.24361,-85.03827,"11/20/2011"
38.25861,-85.03827,"8/12/2012"
36.8066,-86.5549,"3/20/2012"
36.75139,-87.89472,"7/15/2005"
36.8216,-87.93167,"8/15/2010"
36.92799,-88.12511,"6/28/2017"
37.7684,-94.97862,"8/17/2001"
37.4253,-94.7844,"6/5/1982"
39.2305,-95.44415,"10/15/2012"
39.4045,-94.91451,"10/4/2014"
37.3901,-97.56253,"4/15/2004"
NA,NA,""
37.56215,-97.85428,"5/17/2021"
38.05703,-83.46259,"6/14/2008"
37.32355,-84.26856,"10/15/2008"
37.7764,-83.67952,"8/15/1978"
37.31413,-82.13403,"1/15/1967"
37.37814,-83.25562,"7/1/1977"
37.7755,-85.67188,"11/15/1978"
NA,NA,""
37.96027,-86.11702,"9/15/2007"
37.6095,-87.344,"7/12/2006"
36.66257,-84.33998,"2/20/2003"
38.51465,-83.83695,"10/7/1980"
37.83777,-82.43635,"7/1/1950"
36.8207,-88.41175,"4/15/1990"
37.81144,-83.08006,"9/30/1972"
37.57039,-84.28714,"8/1/1973"
36.89478,-87.02245,"10/1/1972"
37.55156,-84.50035,"8/31/2009"
37.05575,-86.98705,"7/1/1991"
NA,NA,""
36.91533,-86.73543,"6/18/2014"
NA,NA,""
37.75745,-84.10435,"9/15/1983"
37.53705,-84.2552,"7/1/1993"
37.30984,-84.20422,"9/22/2014"
38.63454,-83.80266,"11/5/1980"
38.33527,-83.41575,"8/8/1982"
36.40406,-84.23711,"9/26/2014"
37.689,-85.359,"7/12/2006"
37.2731,-83.49205,"7/1/1986"
37.49993,-82.353,"12/25/1992"
37.42701,-82.48093,"4/18/1994"
37.26532,-82.69576,"10/15/1994"
37.47975,-82.5183,"4/15/2005"
NA,NA,""
37.82708,-83.81139,"4/20/2004"
37.83438,-83.69043,"10/22/2008"
37.53918,-83.46014,"12/22/2015"
38.2592,-83.41507,"12/8/2012"
38.56277,-83.32354,"2/5/2005"
37.19822,-82.81679,"9/1/2003"
37.65805,-83.79678,"10/13/2009"
38.1078,-82.73412,"8/1/1983"
37.06226,-83.9769,"4/15/1991"
37.51867,-86.05289,"1/29/2017"
37.94235,-82.88309,"9/15/1999"
NA,NA,""
38.14415,-85.89175,"8/1/1971"
37.49582,-83.89224,"12/22/2006"
37.29395,-87.52757,"10/15/1990"
38.44148,-85.0016,"9/30/1978"
36.9265,-83.0452,"2/2/1981"
38.31738,-82.51773,"9/9/1990"
37.3817,-86.1358,"8/9/1975"
38.528,-84.588,"2/2/2005"
38.12912,-84.94009,"11/15/1982"
38.73854,-84.63702,"11/16/2012"
37.55379,-86.35931,"4/5/2012"
38.53082,-82.70584,"1/16/1996"
38.53187,-82.7989,"1/4/2001"
36.88494,-82.89404,"9/30/1993"
37.00633,-83.56467,"12/9/2006"
36.89771,-83.16293,"10/15/2008"
36.83193,-83.42429,"1/10/2013"
NA,NA,""
37.3141,-87.64487,"8/15/2000"
37.2402,-87.40585,"8/15/2000"
NA,NA,""
37.77591,-82.74628,"4/21/2004"
37.0787,-83.95846,"7/20/2005"
38.16205,-82.643,"8/1/1995"
38.02653,-82.83278,"7/3/2003"
38.06181,-82.69125,"8/16/2003"
38.02825,-82.83425,"2/9/2005"
38.11509,-82.70393,"4/13/2010"
38.03338,-82.44214,"1/4/2012"
NA,NA,""
38.05344,-82.5446,"10/21/2015"
38.195,-82.868,"10/20/2018"
37.22604,-82.74595,"3/26/2010"
NA,NA,""
38.45795,-83.9311,"10/11/1980"
38.0311,-83.1815,"10/18/2018"
37.64966,-87.01657,"5/1/2007"
37.34029,-87.89844,"10/1/1997"
37.89508,-84.1989,"8/1/1976"
37.3181,-84.92358,"10/1/1953"
