"latitude","longitude","county"
NA,NA,"Los Alamos County"
35.58565,-107.9978,"McKinley County"
35.37201,-108.2034,"McKinley County"
36.0605,-108.84,"McKinley County"
NA,NA,"Otero County"
NA,NA,"Otero County"
33.27735,-105.7395,"Otero County"
NA,NA,"Otero County"
33.2516,-105.7197,"Otero County"
NA,NA,"Otero County"
33.15405,-105.7947,"Otero County"
NA,NA,"Otero County"
33.27094,-105.7338,"Otero County"
35.98475,-106.8803,"Rio Arriba County"
NA,NA,"Rio Arriba County"
36.7474,-107.6021,"Rio Arriba County"
36.72065,-107.3956,"Rio Arriba County"
36.91475,-106.9958,"Rio Arriba County"
36.095,-106.9571,"Rio Arriba County"
36.90237,-106.5784,"Rio Arriba County"
NA,NA,"San Juan County"
36.81315,-108.7608,"San Juan County"
36.126,-108.87,"San Juan County"
36.39135,-109.0612,"San Juan County"
36.14505,-108.8548,"San Juan County"
36.39135,-109.0612,"San Juan County"
36.08089,-108.892,"San Juan County"
NA,NA,"Burlington County"
NA,NA,"Burlington County"
NA,NA,"Burlington County"
39.60835,-74.43445,"Burlington County"
40.16465,-74.68135,"Burlington County"
39.652,-74.6298,"Burlington County"
39.7962,-74.3749,"Burlington County"
39.8234,-74.70135,"Burlington County"
NA,NA,"Burlington County"
NA,NA,"Burlington County"
NA,NA,"Burlington County"
39.69191,-74.55341,"Burlington County"
39.71742,-74.72394,"Burlington County"
39.7784,-74.54086,"Burlington County"
NA,NA,"Cape May County"
39.22348,-74.69759,"Cape May County"
NA,NA,"Essex County"
40.77545,-74.3516,"Essex County"
40.60667,-74.84528,"Hunterdon County"
40.478,-74.4611,"Middlesex County"
NA,NA,"Monmouth County"
40.9934,-74.3249,"Morris County"
40.9575,-74.45995,"Morris County"
40.9427,-74.46155,"Morris County"
40.93552,-74.49518,"Morris County"
41.01941,-74.57013,"Morris County"
NA,NA,"Carbon County"
NA,NA,"Carbon County"
NA,NA,"Lincoln County"
42.4829,-110.5979,"Lincoln County"
42.4914,-110.9967,"Lincoln County"
44.49817,-109.6824,"Park County"
44.50132,-110.0042,"Park County"
44.45584,-109.7935,"Park County"
44.48134,-109.5113,"Park County"
NA,NA,"Lincoln County"
NA,NA,"Dona Ana County"
36.9934,-104.4801,"Colfax County"
39.29056,-119.6564,"Storey County"
40.52737,-118.1806,"Humboldt County"
37.8583,-118.325,"Esmeralda County"
39.00056,-119.8458,"Douglas County"
44.49817,-109.6429,"Park County"
46.79165,-110.4165,"Park County"
46.79165,-110.4165,"Park County"
NA,NA,"Park County"
NA,NA,"Teton County"
NA,NA,"Teton County"
41.2,-110.5,"Uinta County"
35.74875,-82.26195,"Yancey County"
45.31278,-109.6449,"Stillwater County"
34.60905,-88.19894,"Tishomingo County"
37.46041,-92.63587,"Wright County"
NA,NA,"Washington County"
44.16985,-85.63835,"Wexford County"
NA,NA,"York County"
NA,NA,"Worcester County"
42.6688,-71.9023,"Worcester County"
32.895,-93.45,"Webster Parish"
36.8817,-84.0821,"Whitley County"
39.3985,-94.4955,"Wyandotte County"
40.7219,-85.5045,"Wells County"
40.65639,-89.04518,"Woodford County"
44.91666,-116.0833,"Valley County"
32.89526,-83.06994,"Wilkinson County"
42.55576,-96.47562,"Woodbury County"
42.50817,-96.40213,"Woodbury County"
45.08334,-115.75,"Valley County"
44.58335,-116.0834,"Valley County"
44.9166,-116.4873,"Valley County"
NA,NA,"Valley County"
44.75,-115.9167,"Valley County"
45.08334,-115.75,"Valley County"
NA,NA,"Valley County"
44.41666,-115.5833,"Valley County"
45.16792,-115.8405,"Valley County"
44.95277,-116.0542,"Valley County"
44.64824,-115.6803,"Valley County"
44.66862,-116.1155,"Valley County"
39.8595,-94.54,"Wyandotte County"
32.45763,-93.36627,"Webster Parish"
32.4197,-93.4386,"Webster Parish"
42.01496,-71.58914,"Worcester County"
42.54334,-71.80123,"Worcester County"
NA,NA,"Worcester County"
42.08363,-71.83971,"Worcester County"
NA,NA,"York County"
43.6676,-70.6235,"York County"
43.2045,-70.81187,"York County"
44.50587,-85.51546,"Wexford County"
44.45835,-85.6667,"Wexford County"
NA,NA,"Wexford County"
37.46392,-92.52242,"Wright County"
34.735,-88.26655,"Tishomingo County"
35.75278,-82.22121,"Yancey County"
34.48287,-84.5136,"Whitfield County"
31.46641,-81.64665,"Wayne County"
34.66029,-85.39171,"Walker County"
32.80865,-84.25755,"Upson County"
34.84161,-83.94456,"Union County"
32.96854,-85.02602,"Troup County"
31.8792,-81.88475,"Tattnall County"
32.0321,-84.43484,"Sumter County"
34.6423,-83.4192,"Stephens County"
NA,NA,"Spalding County"
31.71434,-84.60457,"Randolph County"
34.74775,-83.48067,"Rabun County"
33.9844,-85.3582,"Polk County"
34.39965,-84.383,"Pickens County"
NA,NA,"Polk County"
34.05198,-85.16238,"Polk County"
33.95003,-85.35133,"Polk County"
34.94325,-83.18237,"Rabun County"
34.8804,-83.31311,"Rabun County"
33.4119,-82.13665,"Richmond County"
33.3646,-82.24471,"Richmond County"
32.0538,-85.0409,"Stewart County"
31.9621,-81.88995,"Tattnall County"
NA,NA,"Troup County"
34.6527,-84.0354,"Union County"
34.66005,-85.4034,"Walker County"
34.77525,-85.3297,"Walker County"
34.69895,-85.34145,"Walker County"
34.62689,-85.42266,"Walker County"
34.64145,-83.80404,"White County"
34.78035,-83.78375,"White County"
34.7673,-83.77811,"White County"
34.672,-83.714,"White County"
34.7064,-83.8329,"White County"
34.68319,-83.69085,"White County"
34.66255,-83.76585,"White County"
NA,NA,"White County"
34.70107,-83.6746,"White County"
34.66467,-83.71705,"White County"
34.03528,-84.83903,"Paulding County"
34.8155,-84.58501,"Murray County"
32.2462,-84.08932,"Macon County"
31.55762,-81.47213,"Long County"
33.89761,-82.4975,"Lincoln County"
32.0391,-81.436,"Liberty County"
31.43265,-84.1293,"Lee County"
31.0614,-83.07575,"Lanier County"
NA,NA,"Lamar County"
33.09184,-83.69681,"Jones County"
33.46372,-83.61285,"Jasper County"
33.26885,-85.12705,"Heard County"
33.81461,-85.15337,"Haralson County"
34.36153,-83.87177,"Hall County"
34.71425,-83.62215,"Habersham County"
33.97005,-84.20175,"Gwinnett County"
34.4447,-83.59509,"Gwinnett County"
34.70157,-83.45181,"Habersham County"
34.37537,-83.77232,"Hall County"
33.81871,-85.10207,"Haralson County"
31.62608,-84.16016,"Lee County"
31.9853,-81.61756,"Liberty County"
31.82345,-81.73075,"Long County"
NA,NA,"Long County"
NA,NA,"Macon County"
34.8983,-84.6216,"Murray County"
34.8243,-84.72352,"Murray County"
33.80785,-84.78979,"Paulding County"
33.796,-84.79601,"Paulding County"
33.81283,-84.80283,"Paulding County"
33.81029,-84.97515,"Paulding County"
34.06787,-84.79704,"Paulding County"
33.94979,-84.82338,"Paulding County"
NA,NA,"Paulding County"
33.91604,-85.01929,"Paulding County"
31.08925,-81.41267,"Glynn County"
34.81182,-84.3453,"Gilmer County"
33.70037,-84.53352,"Fulton County"
34.4826,-85.10299,"Floyd County"
33.49565,-84.5317,"Fayette County"
32.34705,-82.2464,"Emanuel County"
34.06705,-82.86789,"Elbert County"
32.13781,-81.34159,"Effingham County"
34,-85,"Douglas County"
31.30062,-84.02254,"Dougherty County"
32.30676,-83.16122,"Dodge County"
30.79456,-84.78122,"Decatur County"
34.42654,-85.31646,"Dade County"
31.85605,-83.57655,"Crisp County"
33.48295,-84.7681,"Coweta County"
NA,NA,"Cook County"
33.2706,-84.73555,"Coweta County"
34.72292,-85.54543,"Dade County"
32.39858,-82.30919,"Emanuel County"
32.38575,-82.24886,"Emanuel County"
32.74985,-82.24796,"Emanuel County"
34.70435,-84.2269,"Fannin County"
33.37111,-84.508,"Fayette County"
34.17521,-85.18678,"Floyd County"
NA,NA,"Floyd County"
34.17769,-85.19659,"Floyd County"
31.18562,-83.66153,"Colquitt County"
34.0474,-84.68864,"Cobb County"
30.83105,-82.6386,"Clinch County"
33.32442,-84.2532,"Clayton County"
34.36725,-84.57616,"Cherokee County"
NA,NA,"Chattooga County"
31.98125,-80.89485,"Chatham County"
33.5388,-84.869,"Carroll County"
33.34677,-83.90588,"Butts County"
32.5754,-81.78378,"Bulloch County"
31.2439,-82.1341,"Brantley County"
32.86288,-83.55708,"Bibb County"
31.24842,-83.13654,"Berrien County"
34.1226,-84.7038,"Bartow County"
34.1088,-84.6971,"Bartow County"
34.1318,-84.73846,"Bartow County"
NA,NA,"Bartow County"
31.08012,-83.16414,"Berrien County"
31.17384,-83.26071,"Berrien County"
30.67,-83.412,"Brooks County"
34.28745,-84.59345,"Cherokee County"
34.1962,-84.50055,"Cherokee County"
NA,NA,"Cherokee County"
34.31955,-84.48006,"Cherokee County"
34.17351,-84.46456,"Cherokee County"
31.2137,-82.77173,"Atkinson County"
NA,NA,"Winneshiek County"
41.47445,-91.74585,"Washington County"
41.52387,-93.4371,"Warren County"
42.23576,-94.91264,"Sac County"
41.48453,-96.01464,"Pottawattamie County"
NA,NA,"Polk County"
41.02174,-92.73979,"Monroe County"
41.3675,-92.9008,"Marion County"
41.461,-94.045,"Madison County"
40.4415,-91.4261,"Lee County"
NA,NA,"Keokuk County"
41.76292,-91.59415,"Johnson County"
NA,NA,"Jasper County"
NA,NA,"Jasper County"
40.995,-91.75205,"Jefferson County"
41.7822,-91.57033,"Johnson County"
NA,NA,"Lee County"
NA,NA,"Lee County"
41.62183,-93.63804,"Polk County"
41.65225,-90.59601,"Scott County"
41.76392,-90.55585,"Scott County"
NA,NA,"Winneshiek County"
NA,NA,"Winneshiek County"
43.32922,-92.06343,"Winneshiek County"
31.30952,-82.74675,"Atkinson County"
31.35289,-83.08486,"Atkinson County"
NA,NA,"Hardin County"
42.0152,-94.3677,"Greene County"
40.66972,-95.68422,"Fremont County"
42.73854,-93.22192,"Franklin County"
43.17215,-92.76577,"Floyd County"
42.7525,-91.8043,"Fayette County"
43.47104,-95.12505,"Dickinson County"
40.8348,-93.85965,"Decatur County"
43.078,-91.3867,"Clayton County"
43.19481,-92.15997,"Chickasaw County"
42.28422,-91.68192,"Buchanan County"
42.10722,-94.01338,"Boone County"
NA,NA,"Boone County"
42.03477,-93.92304,"Boone County"
42.51633,-91.96428,"Buchanan County"
43.00499,-91.17154,"Clayton County"
41.59377,-93.974,"Dallas County"
NA,NA,"Dallas County"
40.59604,-93.77783,"Decatur County"
40.8348,-93.85965,"Decatur County"
42.4104,-90.66615,"Dubuque County"
42.55997,-90.76557,"Dubuque County"
42.50969,-90.84215,"Dubuque County"
42.33531,-90.93558,"Dubuque County"
45.8618,-91.75641,"Fayette County"
42.47806,-93.82007,"Hamilton County"
42.9074,-94.3841,"Humboldt County"
42.8674,-94.356,"Humboldt County"
42.72063,-94.22206,"Humboldt County"
42.6766,-94.20245,"Humboldt County"
47.6835,-116.211,"Shoshone County"
42.79166,-116.25,"Owyhee County"
42.10072,-112.2149,"Oneida County"
43.61015,-111.4418,"Madison County"
NA,NA,"Lemhi County"
47.70965,-116.9266,"Kootenai County"
46.2404,-115.2088,"Idaho County"
43.71597,-115.3929,"Elmore County"
44.25028,-114.7503,"Custer County"
NA,NA,"Clearwater County"
44.2548,-112.6467,"Clark County"
NA,NA,"Cassia County"
NA,NA,"Camas County"
NA,NA,"Boundary County"
43.41005,-111.7899,"Bonneville County"
43.4082,-114.8281,"Camas County"
42.21834,-114.2634,"Cassia County"
44.0925,-112.455,"Clark County"
44.0555,-112.9954,"Clark County"
44.41131,-112.2873,"Clark County"
46.94,-115.586,"Clearwater County"
NA,NA,"Clearwater County"
46.75905,-115.8545,"Clearwater County"
NA,NA,"Custer County"
44.14765,-114.9221,"Custer County"
43.79615,-113.8441,"Custer County"
44.62801,-115.2019,"Custer County"
46.19614,-141.006,"Idaho County"
45.62681,-115.9501,"Idaho County"
NA,NA,"Kootenai County"
NA,NA,"Kootenai County"
47.85001,-116.6079,"Kootenai County"
47.96905,-116.5499,"Kootenai County"
47.61947,-116.9945,"Kootenai County"
NA,NA,"Latah County"
NA,NA,"Latah County"
46.8102,-116.8368,"Latah County"
46.97822,-116.923,"Latah County"
46.75473,-116.4292,"Latah County"
NA,NA,"Lemhi County"
NA,NA,"Lemhi County"
44.9625,-114.655,"Lemhi County"
45.2704,-113.8186,"Lemhi County"
43.86739,-111.8617,"Madison County"
45.9978,-116.9156,"Nez Perce County"
NA,NA,"Owyhee County"
47.509,-115.9965,"Shoshone County"
NA,NA,"Shoshone County"
47.02242,-116.0518,"Shoshone County"
47.61893,-116.2617,"Shoshone County"
47.19253,-116.0776,"Shoshone County"
47.23444,-115.6292,"Shoshone County"
47.5405,-115.947,"Shoshone County"
47.95614,-116.7787,"Bonner County"
44.14555,-115.3106,"Boise County"
NA,NA,"Bingham County"
47.0615,-116.322,"Benewah County"
NA,NA,"Bear Lake County"
NA,NA,"Adams County"
42.1846,-89.022,"Winnebago County"
41.40762,-87.60593,"Will County"
41.6,-90.1,"Whiteside County"
NA,NA,"White County"
38.33912,-89.35323,"Washington County"
40.9474,-90.4429,"Warren County"
38.37945,-87.79079,"Wabash County"
38.354,-87.8572,"Wabash County"
40.1527,-87.7424,"Vermilion County"
40.09169,-87.71541,"Vermilion County"
NA,NA,"Washington County"
NA,NA,"Washington County"
38.27372,-89.21439,"Washington County"
37.9308,-88.362,"White County"
41.7584,-90.0795,"Whiteside County"
41.7798,-89.689,"Whiteside County"
41.73534,-90.22054,"Whiteside County"
41.72264,-89.80784,"Whiteside County"
41.71918,-89.91718,"Whiteside County"
41.34693,-88.23882,"Will County"
37.846,-89.0111,"Williamson County"
37.72735,-88.9487,"Williamson County"
37.61095,-88.9319,"Williamson County"
44.85,-116.4,"Adams County"
44.45853,-116.2853,"Adams County"
42.5149,-111.1241,"Bear Lake County"
42.5149,-111.1241,"Bear Lake County"
42.35635,-111.5212,"Bear Lake County"
47.23455,-116.7369,"Benewah County"
44.28265,-115.8714,"Boise County"
44.35978,-115.8596,"Boise County"
48.1143,-116.0558,"Bonner County"
48.43443,-116.667,"Bonner County"
48.6334,-116.934,"Bonner County"
48.255,-116.1475,"Bonner County"
48.49805,-116.4171,"Bonner County"
NA,NA,"Bonner County"
48.25206,-116.0969,"Bonner County"
48.15585,-116.1842,"Bonner County"
48.33,-116.71,"Bonner County"
48.74915,-116.8415,"Bonner County"
48.43676,-116.9137,"Bonner County"
48.1964,-116.99,"Bonner County"
NA,NA,"Bonner County"
48.75694,-116.7338,"Bonner County"
48.45359,-116.6339,"Bonner County"
48.73665,-116.8596,"Bonner County"
48.22407,-116.8768,"Bonner County"
42.21,-89.85,"Stephenson County"
39.2372,-88.61966,"Shelby County"
40.25679,-90.59952,"Schuyler County"
41.55965,-90.40675,"Rock Island County"
38.09052,-90.06338,"Randolph County"
41.2285,-89.3211,"Putnam County"
37.289,-88.9963,"Pulaski County"
37.52127,-88.65912,"Pope County"
39.607,-90.64,"Pike County"
39.8352,-88.47835,"Piatt County"
38.04813,-89.30435,"Perry County"
40.82944,-89.73378,"Peoria County"
40.82944,-89.73378,"Peoria County"
40.8365,-89.599,"Peoria County"
38.0985,-89.4205,"Perry County"
37.1142,-89.1979,"Pulaski County"
37.63,-88.55,"Saline County"
37.61404,-88.50061,"Saline County"
NA,NA,"Saline County"
39.7721,-89.4691,"Sangamon County"
39.65749,-89.56981,"Sangamon County"
39.853,-89.5,"Sangamon County"
39.84874,-89.55229,"Sangamon County"
39.66676,-89.68079,"Sangamon County"
40,-90,"Sangamon County"
39.6395,-89.66525,"Sangamon County"
39.62,-89.6845,"Sangamon County"
39.83627,-89.65926,"Sangamon County"
39.73333,-89.61281,"Sangamon County"
39.75318,-89.56226,"Sangamon County"
40.1348,-90.6757,"Schuyler County"
NA,NA,"Shelby County"
39.50655,-88.70795,"Shelby County"
38.51689,-90.16501,"St. Clair County"
38.43189,-89.87113,"St. Clair County"
38.4326,-89.79143,"St. Clair County"
38.4335,-89.7915,"St. Clair County"
40.61,-89.585,"Tazewell County"
40.67577,-89.60034,"Tazewell County"
40.67855,-89.49032,"Tazewell County"
37.56937,-89.36241,"Union County"
37.56937,-89.36241,"Union County"
37.4351,-89.30203,"Union County"
41.96925,-89.38184,"Ogle County"
39.75616,-88.62624,"Moultrie County"
42.18476,-88.29926,"McHenry County"
40.316,-90.459,"McDonough County"
NA,NA,"Massac County"
41.02524,-89.45454,"Marshall County"
38.4975,-88.9094,"Marion County"
40.82546,-88.50196,"Livingston County"
38.71682,-87.68468,"Lawrence County"
38.76417,-87.60555,"Lawrence County"
41.86395,-89.34285,"Lee County"
40.14471,-89.41959,"Logan County"
39.8732,-88.9813,"Macon County"
39.781,-88.867,"Macon County"
NA,NA,"Macon County"
39.115,-89.952,"Macoupin County"
NA,NA,"Macoupin County"
39.37753,-90.04582,"Macoupin County"
39.06,-89.98351,"Macoupin County"
39.26776,-89.48787,"Macoupin County"
NA,NA,"Macoupin County"
NA,NA,"Macoupin County"
NA,NA,"Macoupin County"
39.30525,-90.0933,"Macoupin County"
39.34657,-90.1173,"Macoupin County"
39.2038,-89.9758,"Macoupin County"
39.3047,-90.0775,"Macoupin County"
39.4383,-89.86021,"Macoupin County"
38.74784,-90.14547,"Madison County"
38.809,-89.918,"Madison County"
38.74784,-90.14547,"Madison County"
NA,NA,"Madison County"
38.7774,-90.012,"Madison County"
38.72226,-89.80125,"Madison County"
38.92241,-90.16171,"Madison County"
38.4763,-89.54485,"Madison County"
NA,NA,"Madison County"
38.9951,-90.1451,"Madison County"
38.90123,-89.80123,"Madison County"
NA,NA,"Madison County"
NA,NA,"Madison County"
38.66736,-89.87602,"Madison County"
38.96846,-89.72024,"Madison County"
38.74625,-89.8774,"Madison County"
38.68707,-89.09732,"Marion County"
37.228,-88.7476,"Massac County"
NA,NA,"Massac County"
37.2276,-88.7584,"Massac County"
40.45428,-90.78947,"McDonough County"
40.45273,-90.79664,"McDonough County"
40.55179,-90.7771,"McDonough County"
42.1838,-88.30026,"McHenry County"
42.38553,-88.35001,"McHenry County"
39.06,-89.558,"Montgomery County"
NA,NA,"Montgomery County"
NA,NA,"Montgomery County"
39.74652,-90.17844,"Morgan County"
39.6548,-90.18651,"Morgan County"
39.57463,-90.24173,"Morgan County"
39.53747,-90.17564,"Morgan County"
41.90703,-89.41539,"Ogle County"
42.17577,-88.09506,"Lake County"
40.98073,-90.18332,"Knox County"
41.16124,-87.58124,"Kankakee County"
37.34339,-88.71672,"Johnson County"
39.02775,-90.4049,"Jersey County"
38.94564,-87.97622,"Jasper County"
40.34057,-87.47077,"Iroquois County"
41.30412,-89.9595,"Henry County"
NA,NA,"Henderson County"
37.5,-88.3461,"Hardin County"
40.4664,-91.0007,"Hancock County"
40.3752,-91.3883,"Hancock County"
NA,NA,"Hardin County"
37.60075,-88.38197,"Hardin County"
37.44508,-88.36589,"Hardin County"
40.8139,-91.0863,"Henderson County"
40.9452,-90.9009,"Henderson County"
40.9119,-90.928,"Henderson County"
37.68393,-89.48825,"Jackson County"
37.78048,-89.45728,"Jackson County"
37.68485,-89.49155,"Jackson County"
37.745,-89.3595,"Jackson County"
37.71917,-89.48784,"Jackson County"
37.71917,-89.48784,"Jackson County"
37.61335,-89.15173,"Jackson County"
37.63264,-89.17177,"Jackson County"
37.85126,-89.23383,"Jackson County"
37.59461,-86.13757,"Jackson County"
38.18881,-88.83003,"Jefferson County"
38.32304,-88.96978,"Jefferson County"
39.02341,-90.40184,"Jersey County"
42.075,-88.53872,"Kane County"
42.1551,-88.2886,"Kane County"
41.207,-88.01345,"Kankakee County"
41.625,-88.4375,"Kendall County"
41.61575,-88.4586,"Kendall County"
41.12409,-90.16382,"Knox County"
41.295,-88.595,"La Salle County"
41.26155,-89.03049,"La Salle County"
41.30374,-88.95451,"La Salle County"
41.42741,-88.71402,"La Salle County"
41.29663,-88.60814,"La Salle County"
41.42396,-88.71103,"La Salle County"
41.4209,-88.706,"La Salle County"
NA,NA,"La Salle County"
41.29077,-88.66103,"La Salle County"
41.3224,-88.92,"La Salle County"
41.29601,-88.60679,"La Salle County"
NA,NA,"Lake County"
41.33,-88.55,"Grundy County"
38.3778,-88.07554,"Edwards County"
NA,NA,"Edgar County"
39.8213,-88.1676,"Douglas County"
39.09109,-87.80624,"Crawford County"
38.567,-89.341,"Clinton County"
39.40458,-87.7313,"Clark County"
39.5075,-89.3469,"Christian County"
40.04505,-90.1498,"Cass County"
40.06831,-90.15218,"Cass County"
40.26916,-88.1033,"Champaign County"
39.5075,-89.3469,"Christian County"
NA,NA,"Christian County"
NA,NA,"Christian County"
41.9586,-87.8574,"Cook County"
42.1295,-88.1577,"Cook County"
41.53346,-87.75156,"Cook County"
41.63243,-87.76622,"Cook County"
41.84136,-87.83285,"Cook County"
41.63243,-87.76622,"Cook County"
41.63039,-87.86476,"Cook County"
41.53346,-87.75156,"Cook County"
41.4811,-87.5321,"Cook County"
41.63289,-87.79683,"Cook County"
41.7173,-87.8617,"Cook County"
41.7627,-87.7714,"Cook County"
41.53887,-87.62597,"Cook County"
41.67433,-87.84415,"Cook County"
38.893,-87.869,"Crawford County"
38.87531,-87.90503,"Crawford County"
40.19732,-88.724,"De Witt County"
41.89011,-88.18031,"Du Page County"
38.98,-89.136,"Fayette County"
39,-89,"Fayette County"
37.91,-88.929,"Franklin County"
37.92017,-88.98228,"Franklin County"
38.1038,-88.99181,"Franklin County"
37.88755,-88.98393,"Franklin County"
40.61182,-90.01651,"Fulton County"
40.62288,-89.99328,"Fulton County"
40.5332,-90.0594,"Fulton County"
40.59904,-89.88347,"Fulton County"
40.48724,-90.19624,"Fulton County"
40.625,-90.3832,"Fulton County"
40.5634,-89.95824,"Fulton County"
40.63281,-89.99568,"Fulton County"
40.63267,-90.28404,"Fulton County"
40.5658,-90.0055,"Fulton County"
41.3368,-88.562,"Grundy County"
41.3368,-88.562,"Grundy County"
41.33018,-88.53889,"Grundy County"
38.92993,-90.53175,"Calhoun County"
38.946,-89.582,"Bond County"
39.93521,-89.88871,"Adams County"
NA,NA,"Wayne County"
NA,NA,"Washington County"
38.01,-87.3203,"Warrick County"
NA,NA,"Vermillion County"
NA,NA,"Vanderburgh County"
40.38335,-87.0796,"Tippecanoe County"
NA,NA,"Sullivan County"
NA,NA,"Steuben County"
NA,NA,"St. Joseph County"
NA,NA,"Spencer County"
39.365,-85.8486,"Shelby County"
38.73725,-85.84489,"Scott County"
37.83837,-87.13843,"Spencer County"
NA,NA,"Vermillion County"
38.1579,-87.41805,"Warrick County"
38.6899,-86.25349,"Washington County"
39.4862,-86.161,"Washington County"
38.43235,-86.19055,"Washington County"
38.71342,-86.04386,"Washington County"
39.91682,-90.95499,"Adams County"
37.18404,-89.36896,"Alexander County"
37.18404,-89.36896,"Alexander County"
38.9241,-89.53419,"Bond County"
39.2949,-90.608,"Calhoun County"
39.72848,-86.93636,"Putnam County"
41.062,-86.5945,"Pulaski County"
NA,NA,"Perry County"
39.8679,-87.23335,"Parke County"
NA,NA,"Owen County"
NA,NA,"Morgan County"
39.9347,-87.08955,"Montgomery County"
38.63472,-86.79333,"Martin County"
NA,NA,"Lawrence County"
NA,NA,"La Porte County"
41.3382,-85.7037,"Kosciusko County"
39.38,-86.11,"Johnson County"
NA,NA,"Jennings County"
NA,NA,"Jefferson County"
NA,NA,"Jennings County"
39.3579,-85.61,"Kosciusko County"
NA,NA,"La Porte County"
39.01166,-86.57665,"Monroe County"
NA,NA,"Monroe County"
39.32117,-86.46065,"Monroe County"
NA,NA,"Monroe County"
39.04744,-86.38894,"Monroe County"
NA,NA,"Monroe County"
39.02502,-86.49139,"Monroe County"
39.3804,-86.4324,"Morgan County"
NA,NA,"Morgan County"
NA,NA,"Parke County"
38.12318,-86.64338,"Perry County"
40.9847,-86.911,"Pulaski County"
39.74356,-86.81714,"Putnam County"
40.8179,-85.3532,"Huntington County"
39.98705,-85.3149,"Henry County"
NA,NA,"Harrison County"
40.0403,-86.1084,"Hamilton County"
40.54919,-85.69739,"Grant County"
NA,NA,"Fountain County"
NA,NA,"Floyd County"
NA,NA,"Elkhart County"
39.45697,-85.5481,"Decatur County"
39.06565,-85.01295,"Dearborn County"
38.4191,-86.23506,"Crawford County"
NA,NA,"Clark County"
NA,NA,"Brown County"
NA,NA,"Boone County"
NA,NA,"Blackford County"
NA,NA,"Bartholomew County"
38.176,-95.3465,"Woodson County"
NA,NA,"Bartholomew County"
39.2152,-86.05825,"Bartholomew County"
NA,NA,"Brown County"
39.2065,-86.22125,"Brown County"
39.17909,-86.3356,"Brown County"
39.24841,-86.33011,"Brown County"
39.17295,-84.971,"Dearborn County"
38.39027,-85.95914,"Floyd County"
NA,NA,"Fountain County"
40.18,-86.1512,"Hamilton County"
38.02847,-85.57882,"Harrison County"
NA,NA,"Harrison County"
40.74765,-85.57069,"Huntington County"
37.3444,-97.1953,"Sumner County"
39.072,-95.747,"Shawnee County"
37.64103,-97.40294,"Sedgwick County"
39.1062,-99.26195,"Rooks County"
39.1463,-96.8223,"Riley County"
38.1814,-97.56185,"Rice County"
37.56279,-98.42924,"Pratt County"
39.7273,-97.34005,"Ottawa County"
38.76635,-95.70296,"Osage County"
37.44208,-95.35479,"Neosho County"
38.62563,-96.44296,"Morris County"
37.192,-95.7455,"Montgomery County"
39.30595,-98.2833,"Mitchell County"
38.53062,-89.89167,"Miami County"
38.19744,-97.41755,"McPherson County"
38.6234,-94.6837,"Miami County"
NA,NA,"Neosho County"
39.14519,-96.35309,"Riley County"
38.37558,-97.58336,"Saline County"
37.52947,-97.60829,"Sedgwick County"
37.7715,-97.424,"Sedgwick County"
37.40504,-97.4572,"Sedgwick County"
39.06381,-95.74633,"Shawnee County"
37.0581,-97.3374,"Sumner County"
39.3716,-94.9,"Leavenworth County"
37.0504,-95.0802,"Labette County"
37.641,-98.12825,"Kingman County"
38.5735,-94.477,"Johnson County"
39.1441,-95.488,"Jefferson County"
39.33292,-95.84024,"Jackson County"
39.1489,-96.9614,"Geary County"
38.9142,-95.2577,"Douglas County"
38.3908,-95.6491,"Coffey County"
37.274,-94.93115,"Cherokee County"
37.81005,-94.72448,"Bourbon County"
37.75972,-87.96917,"Union County"
36.82806,-88.15556,"Trigg County"
37.41098,-85.26247,"Taylor County"
36.68937,-86.45915,"Simpson County"
38.24361,-85.03827,"Shelby County"
38.25861,-85.03827,"Shelby County"
36.8066,-86.5549,"Simpson County"
36.75139,-87.89472,"Trigg County"
36.8216,-87.93167,"Trigg County"
36.92799,-88.12511,"Trigg County"
37.7684,-94.97862,"Bourbon County"
37.4253,-94.7844,"Crawford County"
39.2305,-95.44415,"Jackson County"
39.4045,-94.91451,"Jackson County"
37.3901,-97.56253,"Kingman County"
NA,NA,"Kingman County"
37.56215,-97.85428,"Kingman County"
38.05703,-83.46259,"Rowan County"
37.32355,-84.26856,"Rockcastle County"
37.7764,-83.67952,"Powell County"
37.31413,-82.13403,"Pike County"
37.37814,-83.25562,"Perry County"
37.7755,-85.67188,"Nelson County"
NA,NA,"Metcalfe County"
37.96027,-86.11702,"Meade County"
37.6095,-87.344,"McLean County"
36.66257,-84.33998,"McCreary County"
38.51465,-83.83695,"Mason County"
37.83777,-82.43635,"Martin County"
36.8207,-88.41175,"Marshall County"
37.81144,-83.08006,"Magoffin County"
37.57039,-84.28714,"Madison County"
36.89478,-87.02245,"Logan County"
37.55156,-84.50035,"Lincoln County"
37.05575,-86.98705,"Logan County"
NA,NA,"Logan County"
36.91533,-86.73543,"Logan County"
NA,NA,"Logan County"
37.75745,-84.10435,"Madison County"
37.53705,-84.2552,"Madison County"
37.30984,-84.20422,"Madison County"
38.63454,-83.80266,"Mason County"
38.33527,-83.41575,"Mason County"
36.40406,-84.23711,"McCreary County"
37.689,-85.359,"Nelson County"
37.2731,-83.49205,"Perry County"
37.49993,-82.353,"Pike County"
37.42701,-82.48093,"Pike County"
